customerid,InvoiceNo,month,order_count
17306,579402,11,3
14911,578105,11,8
16062,579623,11,16
16361,579667,11,17
13717,574887,11,14
18022,574481,11,191
14494,576097,11,7
12569,574255,11,5
17329,578826,11,17
12921,579843,11,27
17220,576570,11,24
14911,574938,11,3
14050,574958,11,17
12748,579517,11,7
18167,574523,11,9
14790,575849,11,13
17135,578232,11,1
14282,575068,11,15
16295,576575,11,19
17811,574870,11,12
13596,578921,11,148
16156,576624,11,15
12352,574275,11,15
16364,579101,11,24
15571,576625,11,7
17515,575090,11,10
14387,574864,11,58
13118,577505,11,30
17236,578922,11,32
12619,578298,11,17
16633,578032,11,40
17961,575163,11,2
12937,578551,11,60
14971,574576,11,1
15105,577797,11,1
16985,578029,11,24
13004,575939,11,19
14911,577355,11,44
17979,574474,11,49
16782,577827,11,11
17243,577097,11,3
17491,574169,11,9
15291,574884,11,1
16657,579571,11,30
16600,576573,11,8
14432,573877,11,4
14963,579629,11,28
16668,578672,11,3
16607,574036,11,19
12921,577741,11,22
13941,577148,11,9
15572,576181,11,42
18161,578653,11,24
17738,577550,11,20
12901,579454,11,7
16126,575687,11,44
17658,576196,11,10
16500,574272,11,2
15061,579284,11,21
13238,578064,11,1
13658,579542,11,4
16478,576352,11,5
18105,574016,11,18
12910,576826,11,2
12726,575880,11,36
13546,578953,11,38
15429,575960,11,35
17929,579245,11,1
12538,575707,11,21
15830,573937,11,39
17624,578701,11,25
14432,576078,11,96
12583,577687,11,16
12471,578333,11,12
13647,579600,11,19
15427,574714,11,151
13436,581233,12,12
14146,539444,12,35
17817,580676,12,20
15482,539092,12,6
16474,580277,12,5
13050,538689,12,16
15208,581448,12,9
16168,537053,12,3
12928,539043,12,17
12748,536641,12,1
17850,536790,12,17
12963,580051,12,12
13263,581407,12,48
18109,580356,12,1
16928,536566,12,6
12704,580281,12,5
14031,580375,12,9
16955,536533,12,6
16642,580603,12,19
12872,538086,12,38
13953,580355,12,7
15312,539580,12,16
12664,580123,12,4
15145,580728,12,8
13709,580757,12,26
14141,581016,12,10
15460,539647,12,58
15394,539217,12,24
13854,537901,12,3
13497,537298,12,9
17227,537258,12,10
15605,536535,12,12
16499,538187,12,10
15260,536670,12,1
13267,581059,12,15
16899,580193,12,25
18229,537700,12,3
17059,537135,12,117
16705,581572,12,4
16015,580771,12,41
17799,538629,12,33
14298,580055,12,14
17211,537138,12,33
14629,580720,12,68
16161,581336,12,17
16458,538800,12,10
12839,537648,12,22
15101,579939,12,4
13982,538065,12,23
16931,539414,12,40
16081,537754,12,22
14126,580175,12,1
15694,581487,12,1
17262,537811,12,2
12748,539754,12,16
17581,581582,12,2
16851,580651,12,6
14987,538006,12,2
13890,539084,12,11
17978,538068,12,12
12839,581122,12,31
17850,536603,12,2
15311,580284,12,19
14720,580405,12,15
15048,537335,12,23
12989,580975,12,1
18116,538248,12,38
13065,536590,12,14
13435,580518,12,14
16426,580276,12,53
13199,539254,12,7
16955,537249,12,1
12748,581580,12,24
16510,536746,12,13
13534,539268,12,2
15529,538310,12,2
14907,580939,12,21
17076,538181,12,7
17618,580401,12,12
15311,580904,12,31
17293,538646,12,14
12944,539497,12,14
12748,539987,12,1
13611,538905,12,15
17850,536690,12,17
13124,539039,12,61
17381,536736,12,5
12785,538311,12,14
17389,580987,12,1
12912,580053,12,9
15144,580101,12,21
14739,580719,12,6
17685,538797,12,1
13318,581461,12,4
17850,536631,12,2
17026,537139,12,3
12481,539636,12,12
15356,537395,12,53
17757,580696,12,20
17908,536409,12,58
12748,537155,12,33
14487,537385,12,13
16910,580640,12,92
13705,580259,12,7
15260,536667,12,16
17967,536863,12,48
16790,580852,12,11
15311,537195,12,33
15649,537461,12,1
17091,537458,12,13
17381,536735,12,1
13694,539307,12,40
17811,580659,12,22
13102,538057,12,11
15862,580062,12,47
16931,580502,12,82
16811,580608,12,10
14092,580214,12,2
15204,539415,12,9
15777,538671,12,5
14911,536541,12,1
14895,580141,12,1
12782,539353,12,22
14543,538216,12,5
14825,537359,12,10
13569,537595,12,24
14849,539142,12,8
13564,539653,12,41
18176,539281,12,30
15061,536786,12,2
17372,538418,12,46
14759,580613,12,50
17377,539454,12,9
12931,539332,12,1
13954,581379,12,12
16743,539211,12,30
18116,539988,12,89
17850,536787,12,13
17964,536743,12,35
16722,537850,12,25
15434,580065,12,8
16367,538419,12,37
13769,537612,12,10
16221,537605,12,12
15005,537825,12,28
15172,580024,12,26
17006,580622,12,10
16455,537031,12,6
17341,537781,12,161
13488,537604,12,45
13949,581015,12,43
14282,580033,12,8
13536,581442,12,9
17400,539760,12,37
17396,536849,12,3
13495,538967,12,8
14057,538808,12,43
13199,580892,12,3
17450,580063,12,5
15602,537424,12,3
13924,581220,12,27
16705,539106,12,12
14150,538902,12,12
13685,581097,12,1
13652,537231,12,18
14479,538032,12,10
17231,538638,12,52
17062,538013,12,13
14646,581176,12,8
16499,538850,12,9
16983,537134,12,9
16885,539456,12,30
14216,580097,12,13
14709,539249,12,15
14176,537523,12,9
15727,539044,12,67
17062,539214,12,13
17419,537629,12,18
14577,538378,12,38
15189,580890,12,3
15907,580884,12,126
17524,538640,12,6
17611,538637,12,44
15159,580671,12,19
16713,539579,12,43
14446,581538,12,74
15539,580291,12,41
14901,538753,12,6
14506,537202,12,50
15187,579916,12,3
15274,580721,12,22
15221,537801,12,5
13426,539004,12,9
14911,537386,12,1
15854,580654,12,35
14737,580755,12,2
13097,538872,12,11
18113,537360,12,1
14397,580394,12,6
16710,537382,12,58
16560,539263,12,21
16916,536742,12,50
15032,537793,12,29
16029,536831,12,4
13297,580143,12,10
16705,539107,12,3
17677,537766,12,4
14355,538007,12,11
12967,536851,12,15
14037,538208,12,26
15602,538719,12,1
16191,581068,12,5
14344,539310,12,1
12683,580706,12,1
17949,580170,12,1
16561,580400,12,15
12820,580973,12,12
14911,581003,12,63
17343,539478,12,17
17552,536843,12,2
17371,538656,12,8
13786,537619,12,7
14138,581377,12,14
15159,538663,12,2
15570,537141,12,44
16634,536832,12,8
17705,580915,12,9
14001,536526,12,9
16098,536382,12,12
17315,581345,12,16
12395,539447,12,19
13491,536761,12,7
15640,580675,12,41
14911,536540,12,20
12683,537897,12,13
14572,580961,12,4
17905,536530,12,23
14309,580066,12,18
15945,538048,12,2
16411,537176,12,21
18109,581281,12,13
12668,539466,12,24
17838,536798,12,31
14083,580157,12,7
17181,536508,12,2
13579,537223,12,9
15854,538592,12,15
18016,538363,12,19
15628,580559,12,9
13694,580745,12,1
17611,580286,12,11
12471,538174,12,47
15955,536635,12,20
16892,581395,12,20
13599,580049,12,14
16968,580682,12,16
13418,539016,12,15
12682,538093,12,33
12748,580048,12,51
16402,537192,12,57
16048,536567,12,7
16858,537236,12,10
13767,536395,12,14
17990,538596,12,7
13079,580718,12,1
17097,538095,12,40
16353,580189,12,1
14113,580878,12,11
14057,538856,12,5
14440,538014,12,13
15823,536779,12,1
12600,539327,12,5
14099,539502,12,40
12748,537354,12,38
16322,581429,12,9
17007,539418,12,8
17450,537448,12,1
15898,581421,12,12
13209,538532,12,13
14031,536804,12,25
13999,538567,12,17
17646,538080,12,9
14047,580021,12,11
15953,537210,12,16
15948,580107,12,20
17917,538421,12,29
12569,580531,12,4
17430,538037,12,5
18055,539196,12,35
15856,580289,12,32
17450,537456,12,2
13495,580166,12,5
13534,581167,12,14
12985,581501,12,24
12989,580047,12,23
16013,539109,12,2
16103,580302,12,1
17491,537592,12,5
17405,581445,12,14
15882,537377,12,14
15867,539642,12,43
17584,580374,12,19
12950,581138,12,4
12748,538669,12,1
17406,537688,12,19
13098,581410,12,25
13240,538015,12,21
13077,537837,12,14
13126,580550,12,30
15344,581500,12,3
15773,580490,12,10
17211,538403,12,22
17961,539755,12,6
16271,581127,12,1
13369,537963,12,14
13755,580887,12,25
16140,536986,12,7
14060,538943,12,4
15311,536381,12,35
12782,580545,12,14
16950,537636,12,3
17858,539012,12,8
18075,538710,12,12
12615,581171,12,20
16583,536420,12,14
13777,537848,12,1
18102,537659,12,9
16725,539056,12,1
13831,537127,12,2
12572,579927,12,24
17912,538355,12,1
12841,580600,12,28
17238,581095,12,12
13842,537691,12,20
17860,537369,12,58
17706,537751,12,2
17389,581485,12,3
15361,538527,12,7
16200,580677,12,121
16156,580046,12,10
13199,580138,12,3
15899,537248,12,4
13089,580125,12,10
13817,539946,12,9
15856,538053,12,30
17691,539297,12,10
17706,580653,12,21
12395,537026,12,12
15107,536748,12,5
16966,580067,12,3
14606,539246,12,19
16954,580370,12,3
17579,580633,12,33
15136,581118,12,13
13263,579980,12,27
16244,536638,12,63
16713,537794,12,60
12431,539419,12,10
18168,536836,12,27
13089,538653,12,18
16600,580694,12,18
15514,538809,12,11
16700,579949,12,14
12856,580162,12,49
17491,581436,12,15
14334,539305,12,20
16065,538035,12,74
18239,536833,12,29
18272,581126,12,23
18260,539315,12,11
17949,581458,12,1
17850,536693,12,2
16477,539835,12,19
15189,581396,12,3
15107,538869,12,3
17629,580395,12,18
17841,536984,12,29
13777,536584,12,1
13069,537048,12,2
16996,539732,12,1
17017,538868,12,27
15993,579946,12,34
17690,536578,12,8
15555,538156,12,37
14191,581218,12,32
12748,539085,12,3
17856,581221,12,6
16191,538829,12,1
17730,580980,12,24
14051,580061,12,9
17841,581334,12,133
14293,580974,12,21
16754,536830,12,2
14135,580095,12,4
17238,536988,12,38
16360,580632,12,143
15856,580666,12,1
12748,539181,12,31
16523,581216,12,24
13001,580680,12,15
17850,536602,12,12
17675,537609,12,12
12841,537128,12,23
14562,580776,12,25
17069,539490,12,15
15796,581472,12,17
14415,538849,12,88
13747,536393,12,1
18041,536637,12,67
17812,537422,12,33
13026,581443,12,14
17835,581101,12,19
13319,537889,12,27
12721,539551,12,15
17865,539445,12,6
17511,536390,12,24
17796,537130,12,19
14291,581231,12,1
15061,537618,12,16
17590,581132,12,16
17850,536373,12,16
15214,581335,12,12
16203,536793,12,11
18223,580543,12,23
17306,539721,12,1
14250,580306,12,22
13448,536400,12,1
17690,536580,12,6
17434,581137,12,15
14051,581495,12,15
18085,536423,12,9
17936,580504,12,77
13221,539009,12,35
15804,581585,12,21
17894,539836,12,21
14354,580398,12,3
12678,539727,12,4
16013,536968,12,2
12748,580468,12,38
12673,580512,12,19
12766,537818,12,53
17980,539046,12,15
12829,538870,12,5
13090,538147,12,1
14739,537627,12,12
14085,581144,12,15
12935,581196,12,18
15694,580132,12,6
17428,537233,12,9
14606,539610,12,26
12347,537626,12,31
15332,537827,12,1
12681,537463,12,41
13013,581417,12,8
12700,580160,12,57
14649,580635,12,88
13959,538511,12,16
17841,580136,12,125
14576,536834,12,1
18061,537796,12,6
18011,536597,12,28
14719,581376,12,54
14527,538012,12,29
12585,539957,12,65
12686,536852,12,7
13685,580916,12,9
15392,580596,12,15
15061,536792,12,1
13417,580540,12,18
16440,580188,12,80
15498,537771,12,9
12748,539921,12,5
16210,538522,12,6
15574,539218,12,1
14565,538630,12,54
13408,536394,12,11
17870,581173,12,50
17017,538120,12,2
17375,538655,12,21
14723,536981,12,24
16293,537628,12,16
13838,537042,12,52
13756,538875,12,9
17611,580288,12,8
16365,537665,12,6
12748,537136,12,37
18092,537887,12,10
18118,538250,12,33
14911,539722,12,29
12748,580611,12,108
15694,537884,12,6
13255,536416,12,6
15993,579947,12,1
12476,538644,12,2
12808,537246,12,7
16422,538892,12,1
15789,539262,12,25
17950,538104,12,26
15291,539335,12,4
14713,538167,12,25
16393,537158,12,10
13758,536425,12,17
16283,580419,12,17
15165,536539,12,27
13860,581382,12,20
13846,538886,12,28
14210,536956,12,15
14849,536463,12,1
14658,580529,12,15
16385,537792,12,21
17259,537374,12,87
13113,581586,12,4
15581,539474,12,7
14910,581017,12,8
13408,580894,12,4
14621,581437,12,16
15078,580321,12,2
17858,580403,12,43
18065,580388,12,7
13838,580396,12,55
17811,580151,12,12
15318,580819,12,33
13736,580527,12,115
15527,539609,12,18
13089,539077,12,3
17572,536524,12,4
14849,536466,12,2
14911,581098,12,51
16353,539001,12,1
17157,580139,12,5
12383,539840,12,37
16528,580901,12,17
17581,581581,12,3
16678,581112,12,14
17230,539633,12,3
14243,537879,12,8
15628,537674,12,19
17254,580639,12,57
14110,580888,12,1
16353,580885,12,1
17990,539716,12,5
12875,538420,12,1
13021,539094,12,7
14911,580528,12,30
14911,538255,12,51
14723,539321,12,47
13017,580331,12,1
15100,537767,12,1
13323,580090,12,5
17965,538166,12,17
14085,538634,12,41
14194,580595,12,22
17869,537440,12,16
14092,580221,12,15
14904,581133,12,47
16274,536569,12,67
16149,580602,12,7
18043,537772,12,66
17339,538087,12,4
17850,536752,12,19
15856,580357,12,26
12709,537673,12,7
15194,580972,12,26
13183,580155,12,6
14466,536744,12,10
17243,538365,12,20
16688,581423,12,6
18041,538051,12,29
15547,538507,12,56
17358,539471,12,42
12971,537472,12,6
15904,580094,12,30
16839,579921,12,7
16076,580969,12,7
12683,538008,12,41
17677,537228,12,1
17213,539658,12,16
17954,580516,12,65
14219,580700,12,7
18223,539293,12,21
17861,580982,12,61
15660,537886,12,10
13969,580314,12,6
14071,580889,12,9
18109,580316,12,21
17787,536973,12,31
15157,580816,12,36
13211,538668,12,2
14961,538785,12,8
12471,581179,12,38
17191,537404,12,11
17850,536789,12,2
15615,539051,12,1
12647,537197,12,17
14401,580650,12,25
17954,536977,12,14
15867,537200,12,29
17481,580891,12,14
15347,537846,12,5
17848,539316,12,5
12913,537433,12,4
12931,539460,12,1
17631,581224,12,10
12423,581493,12,17
13715,538501,12,1
16919,538863,12,43
16717,537867,12,15
14911,539984,12,15
14800,538367,12,43
17085,538449,12,54
14527,581114,12,31
17033,539008,12,8
18180,580539,12,22
14865,580361,12,1
17883,580999,12,47
16679,537816,12,3
14085,580260,12,47
12748,538000,12,2
15640,536795,12,7
16513,580052,12,1
14159,538374,12,51
18041,536634,12,14
18282,580173,12,5
17760,536563,12,9
16558,539442,12,15
18065,538268,12,7
15097,580664,12,25
16933,581381,12,24
16817,538899,12,5
17850,536753,12,2
13798,536824,12,1
14023,580299,12,15
12720,539408,12,15
15658,536627,12,14
13798,580258,12,6
14769,581021,12,24
13969,538170,12,25
17894,538707,12,43
17069,536588,12,11
15811,539423,12,7
15574,536796,12,121
13408,580096,12,15
13117,536741,12,15
12826,538107,12,9
15581,539472,12,17
12431,536389,12,14
13507,580907,12,34
16083,538801,12,17
14081,537219,12,69
14441,581480,12,9
16169,580106,12,15
12793,536990,12,7
17735,537465,12,22
14251,581214,12,10
17451,581418,12,13
14135,581291,12,8
17720,537469,12,1
15529,537770,12,15
17850,536407,12,2
16931,537054,12,41
13777,579986,12,14
16133,580280,12,8
18269,537817,12,7
15973,537760,12,4
14062,539591,12,1
17017,581013,12,13
15246,539089,12,12
18116,539243,12,28
16134,539018,12,16
16670,539099,12,29
16682,580631,12,6
12748,538283,12,4
16013,580763,12,2
12442,580955,12,12
13418,536626,12,1
17049,581034,12,20
17576,538157,12,12
14524,538714,12,26
16775,537634,12,18
15620,539261,12,31
15862,536401,12,64
17025,536574,12,1
17819,536980,12,12
14243,579962,12,6
16945,539309,12,19
17841,580295,12,29
17838,538126,12,12
17950,538106,12,13
16520,538040,12,60
15002,537606,12,31
12427,536861,12,10
14849,539143,12,3
13408,581215,12,8
13869,539439,12,21
15882,537380,12,2
15992,580772,12,3
17288,539248,12,7
15033,580637,12,43
13077,581467,12,49
17591,537646,12,80
14456,580513,12,117
13069,538558,12,34
16552,536502,12,5
15615,539049,12,23
14498,538576,12,14
13408,539275,12,6
12628,580648,12,13
15646,536813,12,17
17470,537459,12,11
17880,538184,12,26
12494,537967,12,3
17412,581096,12,10
17243,539461,12,14
13468,581236,12,9
13471,580399,12,139
14344,537471,12,1
12569,581183,12,10
15044,539826,12,31
13394,581285,12,12
17618,538517,12,53
15290,580606,12,2
16700,537864,12,14
16919,537372,12,22
17551,539019,12,43
13078,538900,12,19
13521,580520,12,127
17722,537775,12,45
17528,581399,12,14
17404,538848,12,1
14643,539311,12,15
13756,581186,12,8
15822,580964,12,17
17412,536802,12,8
17041,538796,12,17
13758,537851,12,7
16525,539076,12,5
15723,538201,12,41
13874,539314,12,18
12705,539446,12,30
12720,537212,12,30
17850,536396,12,18
15034,539659,12,39
12347,581180,12,11
17266,581150,12,8
16779,581169,12,10
17905,539859,12,5
15881,538534,12,1
17659,539306,12,5
14849,536460,12,14
13963,537447,12,7
13090,536598,12,4
14307,536408,12,48
12621,539405,12,18
15984,580697,12,44
15503,538368,12,70
13808,580441,12,13
14646,581338,12,1
16726,538633,12,20
15021,537769,12,53
13327,538116,12,18
15950,538992,12,29
17675,580105,12,15
16250,536388,12,14
16133,580808,12,22
14032,539462,12,15
16523,580775,12,1
15570,538371,12,41
16746,580636,12,36
16817,581057,12,15
17243,537037,12,11
14142,536587,12,22
13033,539422,12,11
17949,580169,12,1
15195,581115,12,1
12877,539213,12,14
13534,539267,12,9
13471,581430,12,4
12748,537804,12,13
17850,536628,12,16
13848,537841,12,1
14911,579910,12,15
17925,536616,12,1
12748,581473,12,32
13694,580742,12,5
13081,537035,12,1
12748,539953,12,4
16470,539185,12,39
16000,581107,12,1
15101,539006,12,4
13983,537690,12,15
17338,538626,12,56
16153,539487,12,10
12471,538175,12,1
14589,536884,12,3
14031,539443,12,6
18102,538063,12,1
17490,581143,12,2
16029,536387,12,5
14688,580257,12,1
12600,536967,12,2
13148,538296,12,18
14085,580300,12,1
12584,580746,12,8
13319,537891,12,5
17218,580661,12,17
15024,537608,12,47
15044,538514,12,58
14422,581516,12,15
15187,581327,12,12
15568,581074,12,17
12560,580511,12,28
16495,580908,12,64
15237,581223,12,7
14748,537245,12,3
15471,581149,12,77
